NO_OF_FRAMES	5000
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-09-17, 16:37:20.571	428377.36681510
DATA_INCLUDED	3D
MARKER_NAMES	1	2
TRAJECTORY_TYPES	Measured	Measured
Frame	Time	1 X	1 Y	1 Z	2 X	2 Y	2 Z	
1638	3.27400	226.751	-1.121	403.558	0.000	0.000	0.000
1639	3.27600	226.701	-1.122	403.560	0.000	0.000	0.000
1640	3.27800	226.627	-1.124	403.552	0.000	0.000	0.000
1641	3.28000	226.569	-1.111	403.567	0.000	0.000	0.000
1642	3.28200	226.495	-1.106	403.558	0.000	0.000	0.000
1643	3.28400	226.420	-1.080	403.573	0.000	0.000	0.000
1644	3.28600	226.345	-1.061	403.564	0.000	0.000	0.000
1645	3.28800	226.279	-1.048	403.568	0.000	0.000	0.000
1646	3.29000	226.204	-1.043	403.584	0.000	0.000	0.000
1647	3.29200	226.130	-1.024	403.575	0.000	0.000	0.000
1648	3.29400	226.064	-1.018	403.603	0.000	0.000	0.000
1649	3.29600	225.989	-0.999	403.594	0.000	0.000	0.000
1650	3.29800	225.939	-1.001	403.596	0.000	0.000	0.000
1651	3.30000	225.882	-1.002	403.586	0.000	0.000	0.000
1652	3.30200	225.840	-0.996	403.576	0.000	0.000	0.000
1653	3.30400	225.799	-0.997	403.566	0.000	0.000	0.000
1654	3.30600	225.749	-1.005	403.544	0.000	0.000	0.000
1655	3.30800	225.692	-1.020	403.535	0.000	0.000	0.000
1656	3.31000	225.634	-1.021	403.526	0.000	0.000	0.000
1657	3.31200	225.577	-1.029	403.516	0.000	0.000	0.000
1658	3.31400	225.511	-1.030	403.520	0.000	0.000	0.000
1659	3.31600	225.436	-1.025	403.510	0.000	0.000	0.000
1660	3.31800	225.370	-1.020	403.514	0.000	0.000	0.000
1661	3.32000	225.296	-1.021	403.530	0.000	0.000	0.000
1662	3.32200	225.222	-1.015	403.547	0.000	0.000	0.000
1663	3.32400	225.156	-1.003	403.550	0.000	0.000	0.000
1664	3.32600	225.090	-1.004	403.554	0.000	0.000	0.000
1665	3.32800	225.016	-1.006	403.569	0.000	0.000	0.000
1666	3.33000	224.958	-1.000	403.584	0.000	0.000	0.000
1667	3.33200	224.892	-1.001	403.612	0.000	0.000	0.000
1668	3.33400	224.835	-0.995	403.603	0.000	0.000	0.000
1669	3.33600	224.802	-1.003	403.606	0.000	0.000	0.000
1670	3.33800	224.752	-1.004	403.608	-439.248	-10.222	403.962
1671	3.34000	224.720	-1.011	403.586	-438.658	-10.145	403.949
1672	3.34200	224.670	-1.019	403.564	-438.056	-10.218	403.918
1673	3.34400	224.613	-1.027	403.555	-437.467	-10.193	403.924
1674	3.34600	224.555	-1.035	403.545	-436.870	-10.122	403.940
1675	3.34800	224.505	-1.030	403.524	-436.276	-10.196	403.902
1676	3.35000	224.431	-1.038	403.515	-435.688	-10.163	403.908
1677	3.35200	224.365	-1.039	403.519	-435.102	-10.061	403.939
1678	3.35400	224.299	-1.034	403.522	-434.517	-10.154	403.892
1679	3.35600	224.217	-1.035	403.527	-433.918	-10.153	403.907
1680	3.35800	224.143	-1.043	403.544	-433.324	-10.132	403.875
1681	3.36000	224.085	-1.037	403.559	-432.732	-10.138	403.862
1682	3.36200	224.011	-1.032	403.551	-432.131	-10.150	403.879
1683	3.36400	223.937	-1.033	403.592	-431.523	-10.097	403.904
1684	3.36600	223.880	-1.048	403.607	-430.927	-10.140	403.871
1685	3.36800	223.823	-1.056	403.623	-430.320	-10.094	403.918
1686	3.37000	223.766	-1.070	403.615	-429.724	-10.093	403.887
1687	3.37200	223.725	-1.092	403.630	-429.137	-10.124	403.847
1688	3.37400	223.676	-1.099	403.609	-428.546	-10.097	403.859
1689	3.37600	223.635	-1.121	403.598	-427.943	-10.115	403.856
1690	3.37800	223.586	-1.136	403.577	-427.348	-10.134	403.846
1691	3.38000	223.536	-1.137	403.555	-426.759	-10.087	403.879
1692	3.38200	223.486	-1.145	403.532	-426.172	-10.111	403.841
1693	3.38400	223.412	-1.154	403.523	-425.590	-10.104	403.844
1694	3.38600	223.355	-1.155	403.514	-424.997	-10.077	403.857
1695	3.38800	223.289	-1.164	403.517	-424.400	-10.088	403.829
1696	3.39000	223.215	-1.165	403.509	-423.814	-10.100	403.813
1697	3.39200	223.141	-1.173	403.525	-423.212	-10.047	403.835
1698	3.39400	223.067	-1.168	403.541	-422.616	-10.064	403.827
1699	3.39600	223.001	-1.169	403.545	-422.020	-10.071	403.822
1700	3.39800	222.927	-1.177	403.562	-421.415	-10.010	403.825
1701	3.40000	222.853	-1.185	403.579	-420.820	-10.043	403.752
1702	3.40200	222.788	-1.207	403.608	-420.219	-10.008	403.796
1703	3.40400	222.732	-1.228	403.624	-419.632	-9.994	403.783
1704	3.40600	222.691	-1.249	403.639	-419.017	-10.025	403.727
1705	3.40800	222.642	-1.271	403.643	-418.437	-9.992	403.775
1706	3.41000	222.585	-1.279	403.609	-417.840	-9.971	403.772
1707	3.41200	222.544	-1.286	403.600	-417.239	-10.035	403.747
1708	3.41400	222.486	-1.294	403.566	-416.657	-9.962	403.777
1709	3.41600	222.436	-1.309	403.545	-416.078	-9.962	403.759
1710	3.41800	222.379	-1.318	403.511	-415.492	-9.947	403.768
1711	3.42000	222.321	-1.333	403.502	-414.894	-9.959	403.766
1712	3.42200	222.247	-1.348	403.493	-414.299	-9.972	403.717
1713	3.42400	222.182	-1.356	403.497	-413.715	-9.951	403.747
1714	3.42600	222.116	-1.358	403.500	-413.126	-9.937	403.739
1715	3.42800	222.050	-1.352	403.528	-412.514	-9.987	403.725
1716	3.43000	221.984	-1.360	403.532	-411.928	-9.908	403.739
1717	3.43200	221.910	-1.368	403.549	-411.332	-9.913	403.691
1718	3.43400	221.845	-1.370	403.577	-410.720	-9.964	403.678
1719	3.43600	221.780	-1.385	403.605	-410.116	-9.917	403.729
1720	3.43800	221.714	-1.393	403.633	-409.500	-9.909	403.699
1721	3.44000	221.665	-1.393	403.637	-408.903	-9.902	403.721
1722	3.44200	221.624	-1.401	403.651	-408.295	-9.893	403.750
1723	3.44400	221.558	-1.416	403.655	-407.686	-9.944	403.692
1724	3.44600	221.518	-1.431	403.645	-407.093	-9.878	403.757
1725	3.44800	221.459	-1.425	403.612	-406.502	-9.890	403.751
1726	3.45000	221.418	-1.433	403.578	-405.913	-9.883	403.700
1727	3.45200	221.368	-1.434	403.556	-405.333	-9.856	403.774
1728	3.45400	221.302	-1.442	403.535	-404.741	-9.868	403.770
1729	3.45600	221.245	-1.436	403.527	-404.152	-9.899	403.717
1730	3.45800	221.171	-1.451	403.519	-403.556	-9.847	403.764
1731	3.46000	221.113	-1.446	403.509	-402.958	-9.839	403.721
1732	3.46200	221.039	-1.440	403.526	-402.369	-9.819	403.672
1733	3.46400	220.964	-1.428	403.543	-401.781	-9.805	403.709
1734	3.46600	220.882	-1.423	403.547	-401.195	-9.791	403.679
1735	3.46800	220.816	-1.410	403.576	-400.583	-9.776	403.694
1736	3.47000	220.750	-1.397	403.604	-399.970	-9.774	403.708
1737	3.47200	220.684	-1.398	403.633	-399.361	-9.766	403.677
1738	3.47400	220.619	-1.400	403.661	-398.780	-9.738	403.687
1739	3.47600	220.553	-1.401	403.665	-398.164	-9.737	403.684
1740	3.47800	220.503	-1.395	403.643	-397.567	-9.722	403.664
1741	3.48000	220.445	-1.396	403.635	-396.985	-9.695	403.676
1742	3.48200	220.395	-1.390	403.612	-396.385	-9.707	403.637
1743	3.48400	220.337	-1.385	403.579	-395.812	-9.680	403.642
1744	3.48600	220.287	-1.379	403.557	-395.221	-9.652	403.663
1745	3.48800	220.229	-1.374	403.523	-394.619	-9.651	403.626
1746	3.49000	220.179	-1.361	403.501	-394.027	-9.637	403.647
1747	3.49200	220.104	-1.349	403.493	-393.451	-9.623	403.633
1748	3.49400	220.038	-1.337	403.471	-392.859	-9.615	403.589
1749	3.49600	219.980	-1.325	403.486	-392.259	-9.601	403.639
1750	3.49800	219.905	-1.312	403.502	-391.648	-9.599	403.612
1751	3.50000	219.831	-1.300	403.519	-391.051	-9.585	403.616
1752	3.50200	219.765	-1.301	403.547	-390.452	-9.563	403.666
1753	3.50400	219.699	-1.288	403.576	-389.849	-9.555	403.632
1754	3.50600	219.626	-1.290	403.617	-389.252	-9.541	403.637
1755	3.50800	219.551	-1.271	403.633	-388.655	-9.533	403.642
1756	3.51000	219.485	-1.272	403.637	-388.052	-9.525	403.609
1757	3.51200	219.419	-1.267	403.616	-387.448	-9.504	403.642
1758	3.51400	219.361	-1.268	403.607	-386.854	-9.496	403.668
1759	3.51600	219.311	-1.262	403.586	-386.247	-9.502	403.616
1760	3.51800	219.261	-1.249	403.564	-385.665	-9.468	403.655
1761	3.52000	219.203	-1.230	403.530	-385.070	-9.473	403.615
1762	3.52200	219.161	-1.224	403.520	-384.481	-9.460	403.615
1763	3.52400	219.119	-1.218	403.485	-383.905	-9.446	403.625
1764	3.52600	219.069	-1.213	403.463	-383.300	-9.445	403.595
1765	3.52800	219.011	-1.200	403.454	-382.691	-9.437	403.612
1766	3.53000	218.961	-1.188	403.456	-382.102	-9.416	403.613
1767	3.53200	218.903	-1.182	403.447	-381.487	-9.414	403.591
1768	3.53400	218.845	-1.176	403.462	-380.895	-9.373	403.640
1769	3.53600	218.780	-1.171	403.491	-380.311	-9.366	403.614
1770	3.53800	218.714	-1.172	403.520	-379.705	-9.358	403.585
1771	3.54000	218.656	-1.159	403.536	-379.109	-9.343	403.616
1772	3.54200	218.583	-1.174	403.577	-378.493	-9.328	403.596
1773	3.54400	218.526	-1.168	403.594	-377.889	-9.334	403.588
1774	3.54600	218.443	-1.169	403.598	-377.293	-9.293	403.620
1775	3.54800	218.369	-1.171	403.615	-376.704	-9.306	403.577
1776	3.55000	218.303	-1.172	403.619	-376.123	-9.298	403.572
1777	3.55200	218.246	-1.173	403.610	-375.532	-9.277	403.577
1778	3.55400	218.187	-1.175	403.576	-374.936	-9.303	403.562
1779	3.55600	218.129	-1.169	403.543	-374.339	-9.275	403.595
1780	3.55800	218.080	-1.170	403.521	-373.744	-9.254	403.582
1781	3.56000	218.030	-1.172	403.499	-373.152	-9.260	403.586
1782	3.56200	217.971	-1.166	403.465	-372.566	-9.233	403.566
1783	3.56400	217.922	-1.174	403.468	-371.967	-9.239	403.534
1784	3.56600	217.873	-1.175	403.471	-371.387	-9.225	403.552
1785	3.56800	217.815	-1.183	403.462	-370.778	-9.217	403.529
1786	3.57000	217.758	-1.191	403.503	-370.163	-9.222	403.533
1787	3.57200	217.701	-1.185	403.519	-369.550	-9.220	403.558
1788	3.57400	217.627	-1.193	403.536	-368.954	-9.199	403.547
1789	3.57600	217.562	-1.201	403.565	-368.348	-9.192	403.545
1790	3.57800	217.488	-1.202	403.582	-367.764	-9.171	403.545
1791	3.58000	217.414	-1.204	403.599	-367.164	-9.183	403.516
1792	3.58200	217.339	-1.191	403.616	-366.567	-9.162	403.572
1793	3.58400	217.265	-1.200	403.608	-365.966	-9.141	403.544
1794	3.58600	217.199	-1.194	403.587	-365.372	-9.133	403.554
1795	3.58800	217.141	-1.196	403.578	-364.781	-9.132	403.583
1796	3.59000	217.075	-1.197	403.557	-364.199	-9.112	403.541
1797	3.59200	217.017	-1.192	403.523	-363.614	-9.111	403.543
1798	3.59400	216.967	-1.186	403.501	-363.026	-9.071	403.528
1799	3.59600	216.917	-1.180	403.479	-362.427	-9.090	403.520
1800	3.59800	216.867	-1.182	403.458	-361.824	-9.089	403.494
1801	3.60000	216.826	-1.196	403.449	-361.229	-9.069	403.508
1802	3.60200	216.761	-1.204	403.453	-360.626	-9.074	403.483
1803	3.60400	216.720	-1.211	403.468	-360.034	-9.060	403.515
1804	3.60600	216.654	-1.226	403.473	-359.444	-9.052	403.501
1805	3.60800	216.598	-1.241	403.489	-358.834	-9.058	403.505
1806	3.61000	216.524	-1.242	403.507	-358.215	-9.057	403.518
1807	3.61200	216.450	-1.250	403.524	-357.599	-9.055	403.484
1808	3.61400	216.376	-1.251	403.541	-357.006	-9.034	403.517
1809	3.61600	216.302	-1.259	403.559	-356.415	-9.027	403.506
1810	3.61800	216.228	-1.261	403.575	-355.844	-9.020	403.477
1811	3.62000	216.146	-1.262	403.580	-355.266	-9.013	403.476
1812	3.62200	216.097	-1.277	403.559	-354.659	-9.012	403.501
1813	3.62400	216.031	-1.279	403.562	-354.044	-9.024	403.488
1814	3.62600	215.981	-1.273	403.540	-353.457	-8.997	403.497
1815	3.62800	215.931	-1.268	403.518	-352.856	-8.995	403.495
1816	3.63000	215.873	-1.269	403.510	-352.273	-8.996	403.477
1817	3.63200	215.840	-1.270	403.487	-351.679	-8.975	403.514
1818	3.63400	215.799	-1.277	403.477	-351.073	-8.980	403.494
1819	3.63600	215.758	-1.285	403.468	-350.466	-8.966	403.522
1820	3.63800	215.709	-1.300	403.471	-349.854	-8.951	403.530
1821	3.64000	215.651	-1.307	403.487	-349.248	-8.963	403.512
1822	3.64200	215.587	-1.329	403.517	-348.645	-8.956	403.513
1823	3.64400	215.521	-1.337	403.521	-348.049	-8.948	403.487
1824	3.64600	215.447	-1.331	403.539	-347.446	-8.940	403.489
1825	3.64800	215.365	-1.340	403.544	-346.847	-8.933	403.509
1826	3.65000	215.291	-1.341	403.561	-346.253	-8.932	403.503
1827	3.65200	215.201	-1.343	403.579	-345.663	-8.918	403.516
1828	3.65400	215.118	-1.351	403.584	-345.079	-8.911	403.502
1829	3.65600	215.053	-1.366	403.589	-344.504	-8.904	403.480
1830	3.65800	214.996	-1.381	403.580	-343.914	-8.903	403.493
1831	3.66000	214.929	-1.390	403.560	-343.326	-8.902	403.461
1832	3.66200	214.880	-1.384	403.538	-342.725	-8.882	403.485
1833	3.66400	214.830	-1.392	403.516	-342.131	-8.875	403.481
1834	3.66600	214.789	-1.393	403.506	-341.532	-8.873	403.458
1835	3.66800	214.739	-1.394	403.485	-340.951	-8.860	403.465
1836	3.67000	214.698	-1.402	403.475	-340.352	-8.852	403.443
1837	3.67200	214.665	-1.410	403.477	-339.738	-8.844	403.457
1838	3.67400	214.615	-1.418	403.455	-339.137	-8.836	403.481
1839	3.67600	214.550	-1.426	403.459	-338.515	-8.835	403.459
1840	3.67800	214.484	-1.427	403.463	-337.910	-8.827	403.466
1841	3.68000	214.410	-1.429	403.480	-337.333	-8.820	403.447
1842	3.68200	214.336	-1.437	403.497	-336.747	-8.799	403.438
1843	3.68400	214.253	-1.425	403.502	-336.151	-8.799	403.437
1844	3.68600	214.172	-1.433	403.532	-335.541	-8.784	403.428
1845	3.68800	214.098	-1.434	403.550	-334.943	-8.776	403.473
1846	3.69000	214.016	-1.443	403.555	-334.346	-8.782	403.473
1847	3.69200	213.950	-1.438	403.559	-333.774	-8.775	403.429
1848	3.69400	213.884	-1.453	403.563	-333.200	-8.755	403.433
1849	3.69600	213.826	-1.440	403.554	-332.590	-8.748	403.425
1850	3.69800	213.785	-1.448	403.544	-331.983	-8.740	403.435
1851	3.70000	213.743	-1.449	403.535	-331.379	-8.753	403.464
1852	3.70200	213.702	-1.450	403.525	-330.778	-8.751	403.447
1853	3.70400	213.661	-1.450	403.516	-330.190	-8.731	403.442
1854	3.70600	213.620	-1.451	403.506	-329.592	-8.730	403.445
1855	3.70800	213.578	-1.445	403.497	-328.990	-8.723	403.430
1856	3.71000	213.529	-1.446	403.476	-328.379	-8.709	403.424
1857	3.71200	213.471	-1.447	403.468	-327.757	-8.700	403.426
1858	3.71400	213.397	-1.441	403.485	-327.172	-8.693	403.442
1859	3.71600	213.331	-1.436	403.489	-326.597	-8.679	403.448
1860	3.71800	213.248	-1.424	403.494	-326.013	-8.679	403.418
1861	3.72000	213.173	-1.404	403.511	-325.418	-8.672	403.442
1862	3.72200	213.083	-1.406	403.530	-324.799	-8.684	403.465
1863	3.72400	213.000	-1.394	403.535	-324.196	-8.670	403.453
1864	3.72600	212.926	-1.396	403.552	-323.620	-8.657	403.461
1865	3.72800	212.868	-1.383	403.567	-323.045	-8.656	403.423
1866	3.73000	212.802	-1.378	403.571	-322.446	-8.642	403.430
1867	3.73200	212.745	-1.386	403.562	-321.836	-8.641	403.446
1868	3.73400	212.703	-1.380	403.553	-321.242	-8.633	403.426
1869	3.73600	212.654	-1.374	403.556	-320.632	-8.626	403.444
1870	3.73800	212.612	-1.375	403.547	-320.051	-8.632	403.435
1871	3.74000	212.579	-1.375	403.524	-319.456	-8.605	403.417
1872	3.74200	212.521	-1.376	403.516	-318.856	-8.591	403.426
1873	3.74400	212.480	-1.377	403.482	-318.223	-8.595	403.442
1874	3.74600	212.422	-1.371	403.474	-317.618	-8.588	403.434
1875	3.74800	212.364	-1.373	403.465	-317.009	-8.580	403.407
1876	3.75000	212.290	-1.374	403.458	-316.436	-8.587	403.391
1877	3.75200	212.216	-1.383	403.450	-315.858	-8.560	403.404
1878	3.75400	212.141	-1.363	403.467	-315.252	-8.558	403.397
1879	3.75600	212.059	-1.365	403.473	-314.645	-8.572	403.434
1880	3.75800	211.985	-1.367	403.490	-314.044	-8.543	403.447
1881	3.76000	211.903	-1.355	403.519	-313.457	-8.550	403.423
1882	3.76200	211.828	-1.342	403.536	-312.887	-8.550	403.428
1883	3.76400	211.763	-1.344	403.564	-312.291	-8.529	403.414
1884	3.76600	211.697	-1.345	403.569	-311.689	-8.528	403.427
1885	3.76800	211.655	-1.346	403.559	-311.087	-8.501	403.441
1886	3.77000	211.614	-1.347	403.574	-310.490	-8.499	403.427
1887	3.77200	211.565	-1.348	403.553	-309.906	-8.479	403.424
1888	3.77400	211.523	-1.349	403.543	-309.319	-8.472	403.402
1889	3.77600	211.482	-1.349	403.535	-308.721	-8.471	403.389
1890	3.77800	211.432	-1.343	403.513	-308.109	-8.437	403.415
1891	3.78000	211.374	-1.338	403.480	-307.488	-8.449	403.401
1892	3.78200	211.308	-1.339	403.460	-306.904	-8.435	403.400
1893	3.78400	211.258	-1.333	403.439	-306.319	-8.421	403.399
1894	3.78600	211.183	-1.328	403.431	-305.731	-8.407	403.379
1895	3.78800	211.109	-1.323	403.424	-305.112	-8.399	403.432
1896	3.79000	211.027	-1.331	403.454	-304.514	-8.392	403.422
1897	3.79200	210.944	-1.312	403.459	-303.929	-8.378	403.422
1898	3.79400	210.870	-1.307	403.476	-303.357	-8.345	403.433
1899	3.79600	210.788	-1.308	403.506	-302.783	-8.338	403.380
1900	3.79800	210.723	-1.309	403.535	-302.178	-8.350	403.398
1901	3.80000	210.657	-1.311	403.564	-301.574	-8.316	403.418
1902	3.80200	210.600	-1.318	403.581	-300.960	-8.341	403.399
1903	3.80400	210.551	-1.333	403.585	-300.379	-8.321	403.420
1904	3.80600	210.510	-1.333	403.576	-299.785	-8.306	403.386
1905	3.80800	210.460	-1.335	403.554	-299.189	-8.306	403.397
1906	3.81000	210.419	-1.335	403.545	-298.579	-8.272	403.401
1907	3.81200	210.361	-1.336	403.512	-297.946	-8.290	403.401
1908	3.81400	210.311	-1.338	403.491	-297.350	-8.276	403.413
1909	3.81600	210.261	-1.339	403.470	-296.746	-8.241	403.391
1910	3.81800	210.195	-1.333	403.449	-296.179	-8.248	403.376
1911	3.82000	210.145	-1.334	403.428	-295.573	-8.214	403.399
1912	3.82200	210.079	-1.329	403.432	-294.972	-8.199	403.395
1913	3.82400	209.997	-1.331	403.438	-294.370	-8.225	403.435
1914	3.82600	209.922	-1.312	403.455	-293.788	-8.164	403.416
1915	3.82800	209.840	-1.306	403.485	-293.212	-8.178	403.366
1916	3.83000	209.775	-1.307	403.514	-292.638	-8.144	403.384
1917	3.83200	209.701	-1.309	403.556	-292.027	-8.136	403.390
1918	3.83400	209.636	-1.309	403.586	-291.415	-8.143	403.395
1919	3.83600	209.579	-1.317	403.603	-290.837	-8.108	403.395
1920	3.83800	209.513	-1.332	403.607	-290.264	-8.121	403.366
1921	3.84000	209.464	-1.333	403.611	-289.680	-8.108	403.392
1922	3.84200	209.414	-1.341	403.590	-289.064	-8.092	403.382
1923	3.84400	209.356	-1.335	403.582	-288.437	-8.071	403.425
1924	3.84600	209.298	-1.343	403.549	-287.835	-8.043	403.425
1925	3.84800	209.240	-1.351	403.516	-287.253	-8.043	403.362
1926	3.85000	209.190	-1.353	403.470	-286.674	-8.030	403.362
1927	3.85200	209.141	-1.354	403.449	-286.061	-8.008	403.372
1928	3.85400	209.082	-1.348	403.415	-285.449	-8.007	403.382
1929	3.85600	209.016	-1.343	403.395	-284.855	-7.986	403.418
1930	3.85800	208.957	-1.338	403.385	-284.276	-7.965	403.376
1931	3.86000	208.883	-1.333	403.403	-283.719	-7.960	403.378
1932	3.86200	208.826	-1.341	403.419	-283.116	-7.952	403.381
1933	3.86400	208.760	-1.335	403.448	-282.503	-7.951	403.391
1934	3.86600	208.687	-1.343	403.465	-281.903	-7.951	403.412
1935	3.86800	208.630	-1.344	403.507	-281.333	-7.944	403.362
1936	3.87000	208.565	-1.352	403.536	-280.752	-7.930	403.366
1937	3.87200	208.491	-1.360	403.554	-280.148	-7.903	403.371
1938	3.87400	208.434	-1.375	403.570	-279.515	-7.922	403.356
1939	3.87600	208.368	-1.390	403.575	-278.900	-7.914	403.414
1940	3.87800	208.319	-1.398	403.554	-278.311	-7.900	403.383
1941	3.88000	208.261	-1.406	403.546	-277.739	-7.873	403.381
1942	3.88200	208.203	-1.400	403.513	-277.144	-7.873	403.377
1943	3.88400	208.153	-1.408	403.492	-276.520	-7.865	403.355
1944	3.88600	208.095	-1.403	403.459	-275.914	-7.850	403.407
1945	3.88800	208.045	-1.404	403.438	-275.314	-7.821	403.388
1946	3.89000	207.987	-1.405	403.429	-274.756	-7.829	403.351
1947	3.89200	207.937	-1.399	403.408	-274.178	-7.815	403.376
1948	3.89400	207.888	-1.387	403.411	-273.549	-7.827	403.384
1949	3.89600	207.822	-1.395	403.440	-272.951	-7.820	403.428
1950	3.89800	207.765	-1.396	403.457	-272.374	-7.792	403.411
1951	3.90000	207.691	-1.397	403.499	-271.802	-7.800	403.365
1952	3.90200	207.618	-1.398	403.517	-271.219	-7.786	403.375
1953	3.90400	207.561	-1.413	403.559	-270.584	-7.770	403.366
1954	3.90600	207.496	-1.414	403.588	-269.977	-7.790	403.420
1955	3.90800	207.430	-1.422	403.618	-269.385	-7.755	403.395
1956	3.91000	207.365	-1.437	403.623	-268.812	-7.756	403.351
1957	3.91200	207.299	-1.445	403.627	-268.219	-7.749	403.371
1958	3.91400	207.241	-1.439	403.618	-267.588	-7.725	403.383
1959	3.91600	207.183	-1.441	403.586	-266.972	-7.733	403.402
1960	3.91800	207.125	-1.442	403.553	-266.379	-7.733	403.378
1961	3.92000	207.066	-1.437	403.519	-265.805	-7.707	403.336
1962	3.92200	207.008	-1.438	403.486	-265.226	-7.693	403.366
1963	3.92400	206.949	-1.419	403.453	-264.604	-7.706	403.369
1964	3.92600	206.899	-1.406	403.432	-263.986	-7.698	403.392
1965	3.92800	206.841	-1.394	403.423	-263.421	-7.698	403.387
1966	3.93000	206.783	-1.395	403.414	-262.847	-7.672	403.348
1967	3.93200	206.709	-1.397	403.432	-262.257	-7.671	403.389
1968	3.93400	206.644	-1.405	403.462	-261.644	-7.684	403.385
1969	3.93600	206.579	-1.412	403.492	-261.045	-7.684	403.391
1970	3.93800	206.506	-1.427	403.534	-260.474	-7.656	403.371
1971	3.94000	206.424	-1.422	403.565	-259.899	-7.672	403.332
1972	3.94200	206.351	-1.443	403.584	-259.294	-7.664	403.366
1973	3.94400	206.277	-1.459	403.601	-258.671	-7.655	403.373
1974	3.94600	206.212	-1.467	403.606	-258.057	-7.648	403.372
1975	3.94800	206.145	-1.468	403.586	-257.491	-7.634	403.371
1976	3.95000	206.087	-1.463	403.553	-256.909	-7.656	403.317
1977	3.95200	206.029	-1.464	403.521	-256.295	-7.627	403.361
1978	3.95400	205.979	-1.458	403.499	-255.681	-7.633	403.361
1979	3.95600	205.929	-1.453	403.478	-255.076	-7.632	403.352
1980	3.95800	205.879	-1.440	403.456	-254.523	-7.620	403.317
1981	3.96000	205.829	-1.428	403.435	-253.937	-7.613	403.292
1982	3.96200	205.778	-1.422	403.414	-253.345	-7.620	403.337
1983	3.96400	205.729	-1.409	403.417	-252.711	-7.611	403.356
1984	3.96600	205.680	-1.417	403.421	-252.139	-7.598	403.341
1985	3.96800	205.622	-1.411	403.438	-251.586	-7.586	403.307
1986	3.97000	205.557	-1.412	403.467	-250.980	-7.585	403.301
1987	3.97200	205.483	-1.420	403.486	-250.374	-7.578	403.339
1988	3.97400	205.401	-1.428	403.517	-249.758	-7.570	403.343
1989	3.97600	205.320	-1.436	403.548	-249.180	-7.564	403.311
1990	3.97800	205.238	-1.438	403.579	-248.611	-7.571	403.314
1991	3.98000	205.164	-1.446	403.572	-247.986	-7.569	403.284
1992	3.98200	205.090	-1.448	403.565	-247.365	-7.561	403.360
1993	3.98400	205.023	-1.449	403.545	-246.748	-7.560	403.365
1994	3.98600	204.957	-1.451	403.525	-246.175	-7.546	403.308
1995	3.98800	204.899	-1.438	403.517	-245.615	-7.549	403.304
1996	3.99000	204.857	-1.425	403.483	-245.004	-7.527	403.283
1997	3.99200	204.807	-1.427	403.461	-244.402	-7.521	403.341
1998	3.99400	204.757	-1.421	403.440	-243.813	-7.514	403.321
1999	3.99600	204.724	-1.428	403.442	-243.254	-7.488	403.274
2000	3.99800	204.683	-1.422	403.433	-242.680	-7.483	403.307
2001	4.00000	204.633	-1.423	403.437	-242.053	-7.474	403.323
2002	4.00200	204.584	-1.424	403.441	-241.441	-7.461	403.348
2003	4.00400	204.527	-1.425	403.458	-240.857	-7.461	403.347
2004	4.00600	204.462	-1.433	403.487	-240.278	-7.448	403.320
2005	4.00800	204.388	-1.448	403.505	-239.665	-7.448	403.346
2006	4.01000	204.306	-1.456	403.536	-239.028	-7.446	403.374
2007	4.01200	204.224	-1.451	403.542	-238.414	-7.451	403.402
2008	4.01400	204.142	-1.466	403.573	-237.858	-7.438	403.376
2009	4.01600	204.060	-1.454	403.579	-237.257	-7.458	403.369
2010	4.01800	203.986	-1.463	403.572	-236.639	-7.456	403.381
2011	4.02000	203.919	-1.464	403.552	-236.005	-7.467	403.385
2012	4.02200	203.869	-1.459	403.530	-235.419	-7.466	403.388
2013	4.02400	203.811	-1.446	403.522	-234.876	-7.468	403.328
2014	4.02600	203.761	-1.434	403.500	-234.285	-7.467	403.314
2015	4.02800	203.711	-1.428	403.480	-233.685	-7.481	403.353
